X,CH1,CH2,Start,Increment,
Sequence,Volt,Volt,-1.200000e-04,2.000000e-07
0,1.32e+00,1.88e+00,
1,1.40e+00,1.80e+00,
2,1.40e+00,1.80e+00,
3,1.32e+00,1.86e+00,
4,1.40e+00,1.84e+00,
5,1.36e+00,1.78e+00,
6,1.36e+00,1.84e+00,
7,1.44e+00,1.78e+00,
8,1.44e+00,1.82e+00,
9,1.36e+00,1.76e+00,
10,1.40e+00,1.82e+00,
11,1.48e+00,1.76e+00,
12,1.40e+00,1.80e+00,
13,1.48e+00,1.74e+00,
14,1.44e+00,1.80e+00,
15,1.52e+00,1.74e+00,
16,1.44e+00,1.80e+00,
17,1.52e+00,1.74e+00,
18,1.48e+00,1.74e+00,
19,1.56e+00,1.80e+00,
20,1.56e+00,1.78e+00,
21,1.48e+00,1.72e+00,
22,1.52e+00,1.78e+00,
23,1.60e+00,1.72e+00,
24,1.52e+00,1.72e+00,
25,1.60e+00,1.78e+00,
26,1.56e+00,1.72e+00,
27,1.64e+00,1.78e+00,
28,1.56e+00,1.78e+00,
29,1.68e+00,1.70e+00,
30,1.60e+00,1.70e+00,
31,1.68e+00,1.78e+00,
32,1.64e+00,1.72e+00,
33,1.72e+00,1.78e+00,
34,1.68e+00,1.72e+00,
35,1.72e+00,1.78e+00,
36,1.76e+00,1.72e+00,
37,1.68e+00,1.78e+00,
38,1.72e+00,1.72e+00,
39,1.80e+00,1.78e+00,
40,1.76e+00,1.78e+00,
41,1.84e+00,1.72e+00,
42,1.80e+00,1.78e+00,
43,1.88e+00,1.72e+00,
44,1.80e+00,1.78e+00,
45,1.92e+00,1.72e+00,
46,1.92e+00,1.74e+00,
47,1.84e+00,1.80e+00,
48,1.88e+00,1.74e+00,
49,1.96e+00,1.80e+00,
50,1.92e+00,1.74e+00,
51,2.00e+00,1.82e+00,
52,1.96e+00,1.76e+00,
53,2.04e+00,1.82e+00,
54,2.00e+00,1.76e+00,
55,2.08e+00,1.82e+00,
56,2.00e+00,1.78e+00,
57,2.12e+00,1.84e+00,
58,2.04e+00,1.84e+00,
59,2.16e+00,1.78e+00,
60,2.08e+00,1.80e+00,
61,2.20e+00,1.86e+00,
62,2.12e+00,1.86e+00,
63,2.20e+00,1.80e+00,
64,2.16e+00,1.82e+00,
65,2.24e+00,1.88e+00,
66,2.20e+00,1.88e+00,
67,2.28e+00,1.82e+00,
68,2.24e+00,1.84e+00,
69,2.32e+00,1.92e+00,
70,2.28e+00,1.86e+00,
71,2.36e+00,1.92e+00,
72,2.32e+00,1.88e+00,
73,2.40e+00,1.94e+00,
74,2.36e+00,1.88e+00,
75,2.44e+00,1.96e+00,
76,2.40e+00,1.90e+00,
77,2.52e+00,1.98e+00,
78,2.44e+00,1.92e+00,
79,2.56e+00,1.98e+00,
80,2.48e+00,1.94e+00,
81,2.60e+00,2.00e+00,
82,2.56e+00,1.96e+00,
83,2.64e+00,2.02e+00,
84,2.60e+00,1.98e+00,
85,2.68e+00,2.04e+00,
86,2.64e+00,2.00e+00,
87,2.76e+00,2.06e+00,
88,2.68e+00,2.02e+00,
89,2.80e+00,2.08e+00,
90,2.72e+00,2.04e+00,
91,2.84e+00,2.10e+00,
92,2.76e+00,2.06e+00,
93,2.88e+00,2.12e+00,
94,2.80e+00,2.14e+00,
95,2.92e+00,2.08e+00,
96,2.84e+00,2.10e+00,
97,2.96e+00,2.18e+00,
98,2.92e+00,2.14e+00,
99,3.00e+00,2.20e+00,
100,2.96e+00,2.16e+00,
101,3.04e+00,2.22e+00,
102,3.00e+00,2.18e+00,
103,3.12e+00,2.24e+00,
104,3.04e+00,2.22e+00,
105,3.16e+00,2.28e+00,
106,3.08e+00,2.24e+00,
107,3.20e+00,2.30e+00,
108,3.12e+00,2.26e+00,
109,3.24e+00,2.32e+00,
110,3.16e+00,2.30e+00,
111,3.28e+00,2.36e+00,
112,3.20e+00,2.32e+00,
113,3.32e+00,2.38e+00,
114,3.24e+00,2.36e+00,
115,3.36e+00,2.42e+00,
116,3.28e+00,2.38e+00,
117,3.40e+00,2.44e+00,
118,3.32e+00,2.40e+00,
119,3.44e+00,2.48e+00,
120,3.36e+00,2.44e+00,
121,3.48e+00,2.50e+00,
122,3.40e+00,2.46e+00,
123,3.52e+00,2.54e+00,
124,3.44e+00,2.50e+00,
125,3.56e+00,2.56e+00,
126,3.48e+00,2.52e+00,
127,3.60e+00,2.60e+00,
128,3.52e+00,2.56e+00,
129,3.68e+00,2.62e+00,
130,3.60e+00,2.58e+00,
131,3.68e+00,2.64e+00,
132,3.60e+00,2.62e+00,
133,3.76e+00,2.68e+00,
134,3.64e+00,2.64e+00,
135,3.80e+00,2.70e+00,
136,3.68e+00,2.68e+00,
137,3.84e+00,2.74e+00,
138,3.72e+00,2.70e+00,
139,3.88e+00,2.76e+00,
140,3.76e+00,2.74e+00,
141,3.92e+00,2.80e+00,
142,3.80e+00,2.76e+00,
143,3.96e+00,2.82e+00,
144,3.84e+00,2.80e+00,
145,4.00e+00,2.86e+00,
146,4.00e+00,2.82e+00,
147,3.88e+00,2.90e+00,
148,4.04e+00,2.86e+00,
149,3.92e+00,2.92e+00,
150,3.96e+00,2.88e+00,
151,4.08e+00,2.96e+00,
152,4.00e+00,2.92e+00,
153,4.12e+00,2.98e+00,
154,4.04e+00,2.94e+00,
155,4.16e+00,3.02e+00,
156,4.08e+00,2.98e+00,
157,4.20e+00,3.06e+00,
158,4.08e+00,3.00e+00,
159,4.24e+00,3.08e+00,
160,4.24e+00,3.04e+00,
161,4.12e+00,3.12e+00,
162,4.28e+00,3.08e+00,
163,4.16e+00,3.14e+00,
164,4.20e+00,3.12e+00,
165,4.32e+00,3.18e+00,
166,4.24e+00,3.16e+00,
167,4.36e+00,3.20e+00,
168,4.24e+00,3.18e+00,
169,4.40e+00,3.24e+00,
170,4.40e+00,3.22e+00,
171,4.28e+00,3.26e+00,
172,4.32e+00,3.26e+00,
173,4.44e+00,3.32e+00,
