X,CH1,CH2,Start,Increment,
Sequence,Volt,Volt,-1.295200e-03,2.000000e-06
0,1.66e+00,1.74e+00,
1,2.00e+00,1.82e+00,
2,1.98e+00,1.78e+00,
3,2.38e+00,1.96e+00,
4,2.40e+00,1.92e+00,
5,2.82e+00,2.16e+00,
6,2.78e+00,2.12e+00,
7,3.26e+00,2.40e+00,
8,3.24e+00,2.36e+00,
9,3.70e+00,2.68e+00,
10,3.64e+00,2.64e+00,
11,4.08e+00,3.00e+00,
12,4.02e+00,2.96e+00,
13,4.40e+00,3.32e+00,
14,4.34e+00,3.28e+00,
15,4.66e+00,3.62e+00,
16,4.58e+00,3.56e+00,
17,4.80e+00,3.88e+00,
18,4.72e+00,3.84e+00,
19,4.84e+00,4.12e+00,
20,4.84e+00,4.06e+00,
21,4.66e+00,4.26e+00,
22,4.74e+00,4.20e+00,
23,4.48e+00,4.34e+00,
24,4.54e+00,4.34e+00,
25,4.18e+00,4.26e+00,
26,4.24e+00,4.32e+00,
27,3.84e+00,4.18e+00,
28,3.88e+00,4.24e+00,
29,3.44e+00,4.02e+00,
30,3.46e+00,4.06e+00,
31,3.00e+00,3.82e+00,
32,3.02e+00,3.84e+00,
33,2.58e+00,3.54e+00,
34,2.60e+00,3.56e+00,
35,2.16e+00,3.24e+00,
36,2.18e+00,3.24e+00,
37,1.80e+00,2.92e+00,
38,1.82e+00,2.94e+00,
39,1.52e+00,2.60e+00,
40,1.56e+00,2.64e+00,
41,1.32e+00,2.30e+00,
42,1.36e+00,2.36e+00,
43,1.24e+00,2.06e+00,
44,1.22e+00,2.10e+00,
45,1.30e+00,1.88e+00,
46,1.26e+00,1.94e+00,
47,1.46e+00,1.76e+00,
48,1.40e+00,1.82e+00,
49,1.70e+00,1.72e+00,
50,1.64e+00,1.74e+00,
51,2.02e+00,1.84e+00,
52,1.98e+00,1.80e+00,
53,2.40e+00,1.96e+00,
54,2.38e+00,1.92e+00,
55,2.84e+00,2.14e+00,
56,2.80e+00,2.12e+00,
57,3.28e+00,2.40e+00,
58,3.22e+00,2.36e+00,
59,3.70e+00,2.70e+00,
60,3.66e+00,2.68e+00,
61,4.10e+00,3.02e+00,
62,4.04e+00,2.98e+00,
63,4.44e+00,3.32e+00,
64,4.38e+00,3.30e+00,
65,4.68e+00,3.64e+00,
66,4.60e+00,3.58e+00,
67,4.80e+00,3.92e+00,
68,4.72e+00,3.86e+00,
69,4.84e+00,4.12e+00,
70,4.84e+00,4.06e+00,
71,4.68e+00,4.28e+00,
72,4.76e+00,4.22e+00,
73,4.48e+00,4.34e+00,
74,4.54e+00,4.28e+00,
75,4.20e+00,4.36e+00,
76,4.26e+00,4.34e+00,
77,3.84e+00,4.20e+00,
78,3.90e+00,4.26e+00,
79,3.44e+00,4.04e+00,
80,3.50e+00,4.08e+00,
81,3.02e+00,3.82e+00,
82,3.04e+00,3.84e+00,
83,2.58e+00,3.54e+00,
84,2.58e+00,3.58e+00,
85,2.16e+00,3.24e+00,
86,2.18e+00,3.28e+00,
87,1.80e+00,2.92e+00,
88,1.84e+00,2.94e+00,
89,1.52e+00,2.62e+00,
90,1.54e+00,2.64e+00,
91,1.32e+00,2.32e+00,
92,1.38e+00,2.36e+00,
93,1.24e+00,2.08e+00,
94,1.22e+00,2.12e+00,
95,1.32e+00,1.90e+00,
96,1.26e+00,1.94e+00,
97,1.46e+00,1.78e+00,
98,1.42e+00,1.82e+00,
99,1.70e+00,1.72e+00,
100,1.66e+00,1.72e+00,
101,2.02e+00,1.84e+00,
102,1.98e+00,1.80e+00,
103,2.40e+00,1.96e+00,
104,2.38e+00,1.92e+00,
105,2.82e+00,2.16e+00,
106,2.80e+00,2.12e+00,
107,3.26e+00,2.40e+00,
108,3.24e+00,2.36e+00,
109,3.72e+00,2.68e+00,
110,3.66e+00,2.66e+00,
111,4.10e+00,3.02e+00,
112,4.04e+00,2.98e+00,
113,4.42e+00,3.32e+00,
114,4.36e+00,3.30e+00,
115,4.66e+00,3.62e+00,
116,4.58e+00,3.58e+00,
117,4.80e+00,3.88e+00,
118,4.72e+00,3.86e+00,
119,4.84e+00,4.12e+00,
120,4.82e+00,4.06e+00,
121,4.66e+00,4.26e+00,
122,4.74e+00,4.22e+00,
123,4.48e+00,4.34e+00,
124,4.54e+00,4.28e+00,
125,4.20e+00,4.36e+00,
126,4.24e+00,4.34e+00,
127,3.84e+00,4.20e+00,
128,3.90e+00,4.24e+00,
129,3.44e+00,4.04e+00,
130,3.48e+00,4.08e+00,
131,3.00e+00,3.82e+00,
132,3.04e+00,3.84e+00,
133,2.58e+00,3.54e+00,
134,2.60e+00,3.58e+00,
135,2.14e+00,3.26e+00,
136,2.16e+00,3.28e+00,
137,1.80e+00,2.92e+00,
138,1.82e+00,2.94e+00,
139,1.52e+00,2.62e+00,
140,1.54e+00,2.64e+00,
141,1.34e+00,2.32e+00,
142,1.36e+00,2.36e+00,
143,1.22e+00,2.08e+00,
144,1.24e+00,2.12e+00,
145,1.32e+00,1.90e+00,
146,1.28e+00,1.94e+00,
147,1.44e+00,1.78e+00,
148,1.42e+00,1.82e+00,
149,1.70e+00,1.72e+00,
150,1.64e+00,1.74e+00,
151,2.00e+00,1.82e+00,
152,1.96e+00,1.80e+00,
153,2.38e+00,1.96e+00,
154,2.38e+00,1.92e+00,
